channels,difficulty,duration,gender,age,income,year,month,day,target
0,10,7,0,37,80000.0,2015,12,30,2
0,20,10,0,37,80000.0,2015,12,30,0
2,10,7,2,53,100000.0,2017,1,27,2
2,5,5,2,53,100000.0,2017,1,27,6
1,10,7,1,62,61000.0,2014,1,26,2
1,7,7,1,62,61000.0,2014,1,26,1
1,5,5,1,62,61000.0,2014,1,26,6
0,10,7,0,82,93000.0,2016,11,8,2
0,5,7,0,82,93000.0,2016,11,8,4
0,20,10,0,82,93000.0,2016,11,8,0
0,10,7,0,56,52000.0,2017,7,8,2
0,10,10,0,56,52000.0,2017,7,8,7
0,10,7,0,56,52000.0,2017,7,8,5
0,5,5,0,56,52000.0,2017,7,8,6
0,10,7,0,66,108000.0,2016,9,6,2
0,5,5,0,66,108000.0,2016,9,6,6
0,20,10,0,66,108000.0,2016,9,6,0
1,10,7,1,63,96000.0,2015,9,25,2
1,10,10,1,63,96000.0,2015,9,25,7
1,20,10,1,63,96000.0,2015,9,25,0
1,10,7,1,56,72000.0,2017,1,24,2
1,7,7,1,56,72000.0,2017,1,24,1
1,20,10,1,56,72000.0,2017,1,24,0
1,10,7,1,63,68000.0,2018,6,15,2
0,10,7,0,50,87000.0,2018,7,7,2
0,10,7,0,25,54000.0,2016,9,6,2
0,10,10,0,25,54000.0,2016,9,6,7
0,5,5,0,25,54000.0,2016,9,6,6
0,10,7,0,71,80000.0,2017,8,22,2
0,10,10,0,71,80000.0,2017,8,22,7
1,10,7,1,76,64000.0,2017,12,20,2
1,20,10,1,76,64000.0,2017,12,20,0
0,10,7,0,60,52000.0,2017,2,11,2
0,10,7,0,60,52000.0,2017,2,11,5
0,5,5,0,60,52000.0,2017,2,11,6
0,20,10,0,60,52000.0,2017,2,11,0
1,10,7,1,61,53000.0,2018,6,10,2
1,10,10,1,61,53000.0,2018,6,10,7
1,5,5,1,61,53000.0,2018,6,10,6
1,10,7,1,70,31000.0,2017,10,25,2
1,10,10,1,70,31000.0,2017,10,25,7
1,5,5,1,70,31000.0,2017,10,25,6
1,10,7,1,54,90000.0,2017,7,2,2
1,5,7,1,54,90000.0,2017,7,2,4
1,10,7,1,54,90000.0,2017,7,2,5
1,5,5,1,54,90000.0,2017,7,2,6
1,20,10,1,54,90000.0,2017,7,2,0
0,10,7,0,69,80000.0,2017,4,18,2
0,10,5,0,69,80000.0,2017,4,18,3
0,20,10,0,69,80000.0,2017,4,18,0
0,10,7,0,48,67000.0,2017,6,18,2
0,10,5,0,48,67000.0,2017,6,18,3
1,10,7,1,62,80000.0,2016,5,11,2
1,10,10,1,62,80000.0,2016,5,11,7
1,20,10,1,62,80000.0,2016,5,11,0
1,10,7,1,59,64000.0,2016,1,29,2
1,7,7,1,59,64000.0,2016,1,29,1
1,5,5,1,59,64000.0,2016,1,29,6
1,10,7,1,26,66000.0,2016,6,19,2
1,5,7,1,26,66000.0,2016,6,19,4
1,10,7,1,26,66000.0,2016,6,19,5
1,7,7,1,26,66000.0,2016,6,19,1
1,5,5,1,26,66000.0,2016,6,19,6
1,10,7,1,69,84000.0,2017,3,10,2
1,5,7,1,69,84000.0,2017,3,10,4
1,7,7,1,69,84000.0,2017,3,10,1
1,10,7,1,75,98000.0,2016,4,25,2
1,7,7,1,75,98000.0,2016,4,25,1
1,5,5,1,75,98000.0,2016,4,25,6
0,10,7,0,62,87000.0,2017,8,17,2
0,10,7,0,53,100000.0,2015,12,12,2
0,5,7,0,53,100000.0,2015,12,12,4
0,10,7,0,53,100000.0,2015,12,12,5
0,5,5,0,53,100000.0,2015,12,12,6
0,20,10,0,53,100000.0,2015,12,12,0
0,10,7,0,81,92000.0,2016,9,27,2
0,10,7,0,81,92000.0,2016,9,27,5
0,20,10,0,81,92000.0,2016,9,27,0
0,10,7,0,73,77000.0,2017,4,20,2
0,10,7,0,73,77000.0,2017,4,20,5
0,10,5,0,73,77000.0,2017,4,20,3
0,20,10,0,73,77000.0,2017,4,20,0
1,10,7,1,67,69000.0,2015,12,24,2
1,10,5,1,67,69000.0,2015,12,24,3
1,20,10,1,67,69000.0,2015,12,24,0
0,10,7,0,84,108000.0,2016,7,1,2
0,5,7,0,84,108000.0,2016,7,1,4
0,7,7,0,84,108000.0,2016,7,1,1
0,20,10,0,84,108000.0,2016,7,1,0
1,10,7,1,66,69000.0,2018,3,19,2
1,10,10,1,66,69000.0,2018,3,19,7
1,7,7,1,66,69000.0,2018,3,19,1
1,20,10,1,66,69000.0,2018,3,19,0
1,10,7,1,47,85000.0,2015,11,20,2
1,10,7,1,47,85000.0,2015,11,20,5
1,10,5,1,47,85000.0,2015,11,20,3
1,10,7,1,81,60000.0,2018,3,2,2
1,5,7,1,81,60000.0,2018,3,2,4
1,10,5,1,81,60000.0,2018,3,2,3
0,10,7,0,49,73000.0,2018,5,27,2
0,20,10,0,49,73000.0,2018,5,27,0
1,10,7,1,32,61000.0,2018,3,1,2
0,10,7,0,50,63000.0,2016,7,8,2
0,10,7,0,47,69000.0,2016,6,4,2
0,10,10,0,47,69000.0,2016,6,4,7
0,5,5,0,47,69000.0,2016,6,4,6
0,10,7,0,70,95000.0,2015,12,29,2
0,10,5,0,70,95000.0,2015,12,29,3
0,7,7,0,70,95000.0,2015,12,29,1
0,20,10,0,70,95000.0,2015,12,29,0
0,10,7,0,69,75000.0,2017,8,8,2
0,10,10,0,69,75000.0,2017,8,8,7
0,5,7,0,69,75000.0,2017,8,8,4
0,5,5,0,69,75000.0,2017,8,8,6
0,20,10,0,69,75000.0,2017,8,8,0
1,10,7,1,55,86000.0,2017,4,6,2
1,7,7,1,55,86000.0,2017,4,6,1
1,10,7,1,75,87000.0,2017,4,15,2
1,10,7,1,75,87000.0,2017,4,15,5
1,10,5,1,75,87000.0,2017,4,15,3
1,10,7,1,57,64000.0,2017,6,24,2
1,5,7,1,57,64000.0,2017,6,24,4
1,10,7,1,57,64000.0,2017,6,24,5
1,7,7,1,57,64000.0,2017,6,24,1
1,20,10,1,57,64000.0,2017,6,24,0
1,10,7,1,57,91000.0,2015,8,7,2
1,10,7,1,57,91000.0,2015,8,7,5
1,10,7,1,51,96000.0,2017,4,16,2
1,10,10,1,51,96000.0,2017,4,16,7
1,5,7,1,51,96000.0,2017,4,16,4
1,5,5,1,51,96000.0,2017,4,16,6
1,20,10,1,51,96000.0,2017,4,16,0
0,10,7,0,59,57000.0,2017,9,5,2
0,10,10,0,59,57000.0,2017,9,5,7
1,10,7,1,49,98000.0,2015,6,23,2
1,7,7,1,49,98000.0,2015,6,23,1
0,10,7,0,45,73000.0,2016,1,14,2
0,10,7,0,45,73000.0,2016,1,14,5
0,10,5,0,45,73000.0,2016,1,14,3
0,5,5,0,45,73000.0,2016,1,14,6
0,10,7,0,62,82000.0,2017,5,4,2
0,10,10,0,62,82000.0,2017,5,4,7
0,5,7,0,62,82000.0,2017,5,4,4
0,10,7,0,62,82000.0,2017,5,4,5
0,10,5,0,62,82000.0,2017,5,4,3
0,5,5,0,62,82000.0,2017,5,4,6
1,10,7,1,66,108000.0,2018,7,11,2
1,5,7,1,66,108000.0,2018,7,11,4
1,5,5,1,66,108000.0,2018,7,11,6
1,10,7,1,65,71000.0,2017,10,22,2
1,10,10,1,65,71000.0,2017,10,22,7
1,10,7,1,71,85000.0,2017,8,8,2
1,10,5,1,71,85000.0,2017,8,8,3
1,10,7,1,46,65000.0,2017,9,15,2
1,10,10,1,46,65000.0,2017,9,15,7
1,5,7,1,46,65000.0,2017,9,15,4
1,10,5,1,46,65000.0,2017,9,15,3
1,5,5,1,46,65000.0,2017,9,15,6
0,10,7,0,67,81000.0,2015,9,9,2
0,5,7,0,67,81000.0,2015,9,9,4
0,20,10,0,67,81000.0,2015,9,9,0
1,10,7,1,59,63000.0,2017,8,12,2
1,5,7,1,59,63000.0,2017,8,12,4
0,10,7,0,59,68000.0,2016,4,7,2
0,7,7,0,59,68000.0,2016,4,7,1
0,5,5,0,59,68000.0,2016,4,7,6
1,10,7,1,67,79000.0,2018,6,11,2
1,10,7,1,67,79000.0,2018,6,11,5
1,10,5,1,67,79000.0,2018,6,11,3
1,7,7,1,67,79000.0,2018,6,11,1
0,10,7,0,89,78000.0,2016,4,8,2
0,5,7,0,89,78000.0,2016,4,8,4
0,10,7,0,89,78000.0,2016,4,8,5
0,7,7,0,89,78000.0,2016,4,8,1
1,10,7,1,35,35000.0,2016,3,20,2
1,10,10,1,35,35000.0,2016,3,20,7
1,5,5,1,35,35000.0,2016,3,20,6
0,10,7,0,67,85000.0,2017,8,22,2
0,5,7,0,67,85000.0,2017,8,22,4
0,10,7,0,67,85000.0,2017,8,22,5
0,10,7,0,79,78000.0,2016,4,10,2
0,10,7,0,79,78000.0,2016,4,10,5
1,10,7,1,62,65000.0,2017,8,19,2
1,5,7,1,62,65000.0,2017,8,19,4
1,7,7,1,62,65000.0,2017,8,19,1
1,5,5,1,62,65000.0,2017,8,19,6
0,10,7,0,52,67000.0,2018,6,21,2
0,10,10,0,52,67000.0,2018,6,21,7
0,10,7,0,52,67000.0,2018,6,21,5
0,10,5,0,52,67000.0,2018,6,21,3
0,7,7,0,52,67000.0,2018,6,21,1
0,10,7,0,92,35000.0,2018,1,8,2
0,10,7,0,92,35000.0,2018,1,8,5
0,5,5,0,92,35000.0,2018,1,8,6
1,10,7,1,65,90000.0,2016,9,29,2
1,5,5,1,65,90000.0,2016,9,29,6
1,10,7,1,61,73000.0,2017,9,14,2
1,10,10,1,61,73000.0,2017,9,14,7
1,10,5,1,61,73000.0,2017,9,14,3
1,5,5,1,61,73000.0,2017,9,14,6
1,20,10,1,61,73000.0,2017,9,14,0
2,10,7,2,73,64000.0,2017,7,4,2
2,5,7,2,73,64000.0,2017,7,4,4
2,10,7,2,73,64000.0,2017,7,4,5
2,20,10,2,73,64000.0,2017,7,4,0
1,10,7,1,45,74000.0,2015,10,27,2
1,10,5,1,45,74000.0,2015,10,27,3
1,20,10,1,45,74000.0,2015,10,27,0
0,10,7,0,58,77000.0,2017,12,20,2
0,10,10,0,58,77000.0,2017,12,20,7
0,10,7,0,58,77000.0,2017,12,20,5
0,10,5,0,58,77000.0,2017,12,20,3
0,7,7,0,58,77000.0,2017,12,20,1
1,10,7,1,20,67000.0,2016,8,14,2
1,7,7,1,20,67000.0,2016,8,14,1
1,10,7,1,70,81000.0,2014,1,23,2
1,10,5,1,70,81000.0,2014,1,23,3
1,7,7,1,70,81000.0,2014,1,23,1
1,5,5,1,70,81000.0,2014,1,23,6
1,10,7,1,55,41000.0,2016,11,30,2
1,10,10,1,55,41000.0,2016,11,30,7
1,5,7,1,55,41000.0,2016,11,30,4
1,10,5,1,55,41000.0,2016,11,30,3
1,20,10,1,55,41000.0,2016,11,30,0
0,10,7,0,82,87000.0,2017,1,6,2
0,5,5,0,82,87000.0,2017,1,6,6
1,10,7,1,68,77000.0,2016,3,17,2
1,10,5,1,68,77000.0,2016,3,17,3
1,20,10,1,68,77000.0,2016,3,17,0
0,10,7,0,69,52000.0,2018,4,16,2
0,10,10,0,69,52000.0,2018,4,16,7
0,10,7,0,75,34000.0,2017,11,11,2
0,5,7,0,75,34000.0,2017,11,11,4
0,5,5,0,75,34000.0,2017,11,11,6
1,10,7,1,72,52000.0,2016,9,13,2
1,10,10,1,72,52000.0,2016,9,13,7
1,5,7,1,72,52000.0,2016,9,13,4
1,10,7,1,72,52000.0,2016,9,13,5
1,10,7,1,43,94000.0,2014,3,23,2
1,10,10,1,43,94000.0,2014,3,23,7
1,5,7,1,43,94000.0,2014,3,23,4
0,10,7,0,46,52000.0,2017,4,21,2
0,10,10,0,46,52000.0,2017,4,21,7
0,5,5,0,46,52000.0,2017,4,21,6
0,10,7,0,23,46000.0,2017,3,1,2
0,10,10,0,23,46000.0,2017,3,1,7
0,5,5,0,23,46000.0,2017,3,1,6
0,20,10,0,23,46000.0,2017,3,1,0
1,10,7,1,71,69000.0,2018,1,1,2
0,10,7,0,73,91000.0,2015,12,17,2
0,5,7,0,73,91000.0,2015,12,17,4
0,10,7,0,51,51000.0,2018,1,26,2
0,7,7,0,51,51000.0,2018,1,26,1
0,5,5,0,51,51000.0,2018,1,26,6
0,10,7,0,67,93000.0,2013,8,27,2
0,5,7,0,67,93000.0,2013,8,27,4
0,7,7,0,67,93000.0,2013,8,27,1
1,10,7,1,81,79000.0,2018,1,14,2
1,10,7,1,79,77000.0,2016,10,5,2
1,5,7,1,79,77000.0,2016,10,5,4
1,7,7,1,79,77000.0,2016,10,5,1
1,5,5,1,79,77000.0,2016,10,5,6
0,10,7,0,83,86000.0,2016,7,19,2
0,10,10,0,83,86000.0,2016,7,19,7
0,10,7,0,83,86000.0,2016,7,19,5
1,10,7,1,67,57000.0,2016,8,7,2
1,10,7,1,67,51000.0,2017,11,27,2
1,5,7,1,67,51000.0,2017,11,27,4
1,20,10,1,67,51000.0,2017,11,27,0
0,10,7,0,66,88000.0,2015,9,16,2
0,10,10,0,66,88000.0,2015,9,16,7
0,5,5,0,66,88000.0,2015,9,16,6
1,10,7,1,74,60000.0,2017,12,3,2
1,10,10,1,74,60000.0,2017,12,3,7
1,5,7,1,74,60000.0,2017,12,3,4
1,10,7,1,74,60000.0,2017,12,3,5
0,10,7,0,49,72000.0,2016,3,8,2
0,5,7,0,49,72000.0,2016,3,8,4
0,7,7,0,49,72000.0,2016,3,8,1
1,10,7,1,84,53000.0,2016,3,20,2
1,10,7,1,84,53000.0,2016,3,20,5
1,5,5,1,84,53000.0,2016,3,20,6
0,10,7,0,72,39000.0,2017,7,31,2
0,10,7,0,72,39000.0,2017,7,31,5
1,10,7,1,58,95000.0,2017,11,26,2
1,10,7,1,58,95000.0,2017,11,26,5
1,10,5,1,58,95000.0,2017,11,26,3
0,10,7,0,43,70000.0,2016,12,15,2
0,10,10,0,43,70000.0,2016,12,15,7
0,10,7,0,43,70000.0,2016,12,15,5
0,10,5,0,43,70000.0,2016,12,15,3
1,10,7,1,51,74000.0,2016,5,24,2
1,10,10,1,51,74000.0,2016,5,24,7
1,7,7,1,51,74000.0,2016,5,24,1
0,10,7,0,53,86000.0,2017,12,20,2
0,10,7,0,62,71000.0,2014,4,2,2
0,10,5,0,62,71000.0,2014,4,2,3
0,5,5,0,62,71000.0,2014,4,2,6
0,10,7,0,57,76000.0,2014,4,29,2
0,5,7,0,57,76000.0,2014,4,29,4
1,10,7,1,30,54000.0,2017,12,31,2
1,5,7,1,30,54000.0,2017,12,31,4
1,5,5,1,30,54000.0,2017,12,31,6
0,10,7,0,54,103000.0,2017,11,7,2
0,10,10,0,54,103000.0,2017,11,7,7
0,10,5,0,54,103000.0,2017,11,7,3
0,10,7,0,49,93000.0,2016,11,20,2
0,7,7,0,49,93000.0,2016,11,20,1
0,5,5,0,49,93000.0,2016,11,20,6
0,20,10,0,49,93000.0,2016,11,20,0
1,10,7,1,44,50000.0,2017,8,8,2
1,5,7,1,44,50000.0,2017,8,8,4
1,10,7,1,44,50000.0,2017,8,8,5
1,10,7,1,59,50000.0,2017,10,28,2
1,5,7,1,59,50000.0,2017,10,28,4
1,10,7,1,59,50000.0,2017,10,28,5
1,7,7,1,59,50000.0,2017,10,28,1
1,20,10,1,59,50000.0,2017,10,28,0
1,10,7,1,44,75000.0,2017,2,17,2
1,10,7,1,44,75000.0,2017,2,17,5
1,5,5,1,44,75000.0,2017,2,17,6
1,10,7,1,46,54000.0,2016,10,22,2
1,5,7,1,46,54000.0,2016,10,22,4
1,10,7,1,46,54000.0,2016,10,22,5
0,10,7,0,22,45000.0,2017,11,15,2
0,10,10,0,22,45000.0,2017,11,15,7
0,10,7,0,60,73000.0,2018,1,17,2
0,10,7,0,60,73000.0,2018,1,17,5
1,10,7,1,41,61000.0,2016,6,10,2
1,10,10,1,41,61000.0,2016,6,10,7
1,10,5,1,41,61000.0,2016,6,10,3
1,20,10,1,41,61000.0,2016,6,10,0
0,10,7,0,57,77000.0,2016,3,14,2
0,10,10,0,57,77000.0,2016,3,14,7
0,10,7,0,57,77000.0,2016,3,14,5
0,10,7,0,51,54000.0,2015,8,21,2
0,10,5,0,51,54000.0,2015,8,21,3
0,20,10,0,51,54000.0,2015,8,21,0
1,10,7,1,56,61000.0,2014,3,10,2
1,10,10,1,56,61000.0,2014,3,10,7
1,5,5,1,56,61000.0,2014,3,10,6
0,10,7,0,26,53000.0,2016,2,10,2
0,10,10,0,26,53000.0,2016,2,10,7
0,5,5,0,26,53000.0,2016,2,10,6
0,10,7,0,43,72000.0,2018,1,29,2
0,5,7,0,43,72000.0,2018,1,29,4
0,10,7,0,43,72000.0,2018,1,29,5
0,7,7,0,43,72000.0,2018,1,29,1
0,10,7,0,48,85000.0,2016,2,1,2
0,10,7,0,48,85000.0,2016,2,1,5
0,10,5,0,48,85000.0,2016,2,1,3
0,5,5,0,48,85000.0,2016,2,1,6
1,10,7,1,39,63000.0,2017,8,17,2
1,10,10,1,39,63000.0,2017,8,17,7
1,5,7,1,39,63000.0,2017,8,17,4
1,10,7,1,39,63000.0,2017,8,17,5
1,20,10,1,39,63000.0,2017,8,17,0
1,10,7,1,25,47000.0,2016,5,12,2
1,10,10,1,25,47000.0,2016,5,12,7
1,10,7,1,25,47000.0,2016,5,12,5
1,7,7,1,25,47000.0,2016,5,12,1
1,10,7,1,44,94000.0,2014,5,20,2
1,10,10,1,44,94000.0,2014,5,20,7
1,5,7,1,44,94000.0,2014,5,20,4
1,7,7,1,44,94000.0,2014,5,20,1
1,5,5,1,44,94000.0,2014,5,20,6
0,10,7,0,68,109000.0,2017,10,6,2
0,10,10,0,68,109000.0,2017,10,6,7
0,7,7,0,68,109000.0,2017,10,6,1
0,5,5,0,68,109000.0,2017,10,6,6
0,10,7,0,37,54000.0,2018,7,9,2
0,5,7,0,37,54000.0,2018,7,9,4
1,10,7,1,70,98000.0,2017,6,30,2
1,10,5,1,70,98000.0,2017,6,30,3
0,10,7,0,46,65000.0,2018,1,9,2
0,10,10,0,46,65000.0,2018,1,9,7
0,10,7,0,46,65000.0,2018,1,9,5
0,5,5,0,46,65000.0,2018,1,9,6
0,10,7,0,57,113000.0,2016,9,24,2
0,5,7,0,57,113000.0,2016,9,24,4
0,10,7,0,57,113000.0,2016,9,24,5
1,10,7,1,40,70000.0,2016,9,16,2
1,10,10,1,40,70000.0,2016,9,16,7
1,5,5,1,40,70000.0,2016,9,16,6
1,10,7,1,41,87000.0,2015,10,15,2
1,10,10,1,41,87000.0,2015,10,15,7
1,5,7,1,41,87000.0,2015,10,15,4
1,10,7,1,41,87000.0,2015,10,15,5
1,10,5,1,41,87000.0,2015,10,15,3
1,10,7,1,67,97000.0,2013,8,5,2
1,7,7,1,67,97000.0,2013,8,5,1
0,10,7,0,58,95000.0,2018,5,14,2
1,10,7,1,60,85000.0,2016,8,25,2
1,7,7,1,60,85000.0,2016,8,25,1
1,5,5,1,60,85000.0,2016,8,25,6
1,20,10,1,60,85000.0,2016,8,25,0
0,10,7,0,74,65000.0,2015,10,11,2
0,10,7,0,74,65000.0,2015,10,11,5
0,20,10,0,74,65000.0,2015,10,11,0
0,10,7,0,34,33000.0,2015,9,11,2
0,5,7,0,34,33000.0,2015,9,11,4
0,10,7,0,34,33000.0,2015,9,11,5
0,5,5,0,34,33000.0,2015,9,11,6
0,10,7,0,53,49000.0,2015,8,28,2
0,7,7,0,53,49000.0,2015,8,28,1
1,10,7,1,66,88000.0,2016,5,23,2
1,10,10,1,66,88000.0,2016,5,23,7
1,5,7,1,66,88000.0,2016,5,23,4
1,10,5,1,66,88000.0,2016,5,23,3
1,10,7,1,65,65000.0,2015,12,2,2
1,10,5,1,65,65000.0,2015,12,2,3
1,10,7,1,47,77000.0,2017,5,7,2
1,10,10,1,47,77000.0,2017,5,7,7
1,10,7,1,47,77000.0,2017,5,7,5
1,7,7,1,47,77000.0,2017,5,7,1
0,10,7,0,28,50000.0,2017,7,8,2
0,20,10,0,28,50000.0,2017,7,8,0
0,10,7,0,64,63000.0,2017,10,14,2
0,5,7,0,64,63000.0,2017,10,14,4
0,10,7,0,64,63000.0,2017,10,14,5
0,10,7,0,65,87000.0,2016,2,20,2
0,10,7,0,65,87000.0,2016,2,20,5
0,5,5,0,65,87000.0,2016,2,20,6
1,10,7,1,49,70000.0,2016,8,26,2
1,7,7,1,49,70000.0,2016,8,26,1
1,5,5,1,49,70000.0,2016,8,26,6
0,10,7,0,73,76000.0,2017,6,28,2
0,10,10,0,73,76000.0,2017,6,28,7
0,7,7,0,73,76000.0,2017,6,28,1
0,10,7,0,55,83000.0,2017,1,17,2
0,7,7,0,55,83000.0,2017,1,17,1
0,20,10,0,55,83000.0,2017,1,17,0
1,10,7,1,68,44000.0,2018,4,16,2
1,10,10,1,68,44000.0,2018,4,16,7
1,5,7,1,68,44000.0,2018,4,16,4
1,5,5,1,68,44000.0,2018,4,16,6
1,10,7,1,40,52000.0,2017,1,31,2
1,10,5,1,40,52000.0,2017,1,31,3
0,10,7,0,57,52000.0,2016,4,21,2
1,10,7,1,37,59000.0,2018,2,24,2
0,10,7,0,56,76000.0,2017,12,8,2
0,7,7,0,56,76000.0,2017,12,8,1
0,10,7,0,59,105000.0,2017,8,19,2
0,10,5,0,59,105000.0,2017,8,19,3
0,10,7,0,71,56000.0,2018,7,11,2
0,5,7,0,71,56000.0,2018,7,11,4
0,10,7,0,71,56000.0,2018,7,11,5
1,10,7,1,54,61000.0,2017,3,27,2
1,7,7,1,54,61000.0,2017,3,27,1
1,10,7,1,67,65000.0,2017,9,15,2
1,10,5,1,67,65000.0,2017,9,15,3
1,5,5,1,67,65000.0,2017,9,15,6
1,10,7,1,68,87000.0,2013,12,10,2
1,10,7,1,68,87000.0,2013,12,10,5
1,7,7,1,68,87000.0,2013,12,10,1
1,10,7,1,50,51000.0,2018,7,7,2
1,10,7,1,23,32000.0,2015,10,4,2
1,5,7,1,23,32000.0,2015,10,4,4
1,5,5,1,23,32000.0,2015,10,4,6
0,10,7,0,58,73000.0,2014,4,28,2
0,10,10,0,58,73000.0,2014,4,28,7
0,10,5,0,58,73000.0,2014,4,28,3
0,20,10,0,58,73000.0,2014,4,28,0
1,10,7,1,57,76000.0,2018,3,21,2
1,10,10,1,57,76000.0,2018,3,21,7
0,10,7,0,49,99000.0,2015,11,14,2
0,5,7,0,49,99000.0,2015,11,14,4
0,10,7,0,49,99000.0,2015,11,14,5
0,5,5,0,49,99000.0,2015,11,14,6
1,10,7,1,34,31000.0,2017,10,8,2
0,10,7,0,59,57000.0,2017,10,23,2
0,7,7,0,59,57000.0,2017,10,23,1
0,5,5,0,59,57000.0,2017,10,23,6
0,20,10,0,59,57000.0,2017,10,23,0
1,10,7,1,62,72000.0,2015,8,15,2
1,10,7,1,62,72000.0,2015,8,15,5
1,10,5,1,62,72000.0,2015,8,15,3
1,7,7,1,62,72000.0,2015,8,15,1
1,10,7,1,41,81000.0,2017,12,18,2
1,5,5,1,41,81000.0,2017,12,18,6
1,10,7,1,60,50000.0,2017,8,20,2
1,10,10,1,60,50000.0,2017,8,20,7
1,5,7,1,60,50000.0,2017,8,20,4
1,7,7,1,60,50000.0,2017,8,20,1
1,10,7,1,55,56000.0,2018,3,2,2
1,10,10,1,55,56000.0,2018,3,2,7
1,10,5,1,55,56000.0,2018,3,2,3
1,7,7,1,55,56000.0,2018,3,2,1
0,10,7,0,80,82000.0,2017,5,12,2
0,10,7,0,80,82000.0,2017,5,12,5
0,10,5,0,80,82000.0,2017,5,12,3
0,20,10,0,80,82000.0,2017,5,12,0
1,10,7,1,70,30000.0,2015,1,5,2
1,5,7,1,70,30000.0,2015,1,5,4
1,10,7,1,39,69000.0,2015,4,15,2
1,10,10,1,39,69000.0,2015,4,15,7
0,10,7,0,49,80000.0,2017,9,9,2
0,5,7,0,49,80000.0,2017,9,9,4
0,10,5,0,49,80000.0,2017,9,9,3
0,5,5,0,49,80000.0,2017,9,9,6
0,20,10,0,49,80000.0,2017,9,9,0
0,10,7,0,26,44000.0,2016,8,30,2
0,5,7,0,26,44000.0,2016,8,30,4
1,10,7,1,42,75000.0,2016,7,22,2
1,10,10,1,42,75000.0,2016,7,22,7
1,10,7,1,49,55000.0,2017,7,8,2
1,10,10,1,49,55000.0,2017,7,8,7
1,7,7,1,49,55000.0,2017,7,8,1
1,5,5,1,49,55000.0,2017,7,8,6
1,10,7,1,97,85000.0,2017,2,2,2
1,10,5,1,97,85000.0,2017,2,2,3
1,7,7,1,97,85000.0,2017,2,2,1
0,10,7,0,62,82000.0,2016,2,12,2
0,7,7,0,62,82000.0,2016,2,12,1
0,10,7,0,54,80000.0,2016,11,23,2
0,5,7,0,54,80000.0,2016,11,23,4
0,10,7,0,52,62000.0,2017,8,22,2
0,5,7,0,52,62000.0,2017,8,22,4
0,10,7,0,61,107000.0,2017,2,20,2
0,5,5,0,61,107000.0,2017,2,20,6
0,20,10,0,61,107000.0,2017,2,20,0
0,10,7,0,56,109000.0,2018,1,23,2
0,5,5,0,56,109000.0,2018,1,23,6
1,10,7,1,64,60000.0,2016,4,19,2
1,10,10,1,64,60000.0,2016,4,19,7
1,10,7,1,64,60000.0,2016,4,19,5
1,7,7,1,64,60000.0,2016,4,19,1
1,20,10,1,64,60000.0,2016,4,19,0
0,10,7,0,81,52000.0,2015,8,15,2
0,7,7,0,81,52000.0,2015,8,15,1
0,20,10,0,81,52000.0,2015,8,15,0
0,10,7,0,73,65000.0,2016,9,25,2
0,10,10,0,73,65000.0,2016,9,25,7
0,10,5,0,73,65000.0,2016,9,25,3
0,7,7,0,73,65000.0,2016,9,25,1
0,5,5,0,73,65000.0,2016,9,25,6
1,10,7,1,27,47000.0,2014,6,9,2
1,10,10,1,27,47000.0,2014,6,9,7
0,10,7,0,62,88000.0,2017,8,9,2
0,10,7,0,62,88000.0,2017,8,9,5
0,10,7,0,48,59000.0,2017,8,16,2
0,5,5,0,48,59000.0,2017,8,16,6
0,10,7,0,86,92000.0,2017,2,2,2
0,10,7,0,86,92000.0,2017,2,2,5
0,10,7,0,76,82000.0,2016,11,13,2
0,10,10,0,76,82000.0,2016,11,13,7
0,5,5,0,76,82000.0,2016,11,13,6
0,10,7,0,62,69000.0,2015,3,23,2
0,10,10,0,62,69000.0,2015,3,23,7
0,10,5,0,62,69000.0,2015,3,23,3
0,10,7,0,42,100000.0,2016,7,27,2
0,10,10,0,42,100000.0,2016,7,27,7
0,5,7,0,42,100000.0,2016,7,27,4
0,10,5,0,42,100000.0,2016,7,27,3
0,10,7,0,69,79000.0,2017,12,20,2
0,10,7,0,70,59000.0,2016,12,21,2
0,5,7,0,70,59000.0,2016,12,21,4
0,10,7,0,70,59000.0,2016,12,21,5
0,5,5,0,70,59000.0,2016,12,21,6
1,10,7,1,60,79000.0,2017,4,22,2
1,10,7,1,60,79000.0,2017,4,22,5
1,7,7,1,60,79000.0,2017,4,22,1
1,10,7,1,47,48000.0,2016,4,12,2
1,10,7,1,47,48000.0,2016,4,12,5
1,5,5,1,47,48000.0,2016,4,12,6
1,10,7,1,70,69000.0,2016,8,10,2
1,7,7,1,70,69000.0,2016,8,10,1
0,10,7,0,58,72000.0,2016,4,15,2
0,10,10,0,58,72000.0,2016,4,15,7
0,10,7,0,58,72000.0,2016,4,15,5
0,7,7,0,58,72000.0,2016,4,15,1
0,5,5,0,58,72000.0,2016,4,15,6
1,10,7,1,83,42000.0,2013,8,28,2
1,10,10,1,83,42000.0,2013,8,28,7
0,10,7,0,80,62000.0,2016,8,11,2
0,10,5,0,80,62000.0,2016,8,11,3
0,20,10,0,80,62000.0,2016,8,11,0
1,10,7,1,60,88000.0,2016,12,28,2
1,10,5,1,60,88000.0,2016,12,28,3
1,5,5,1,60,88000.0,2016,12,28,6
0,10,7,0,50,105000.0,2017,10,30,2
0,10,10,0,50,105000.0,2017,10,30,7
